Date,AAPL_bu,AMT_bu,AMZN_bu,BA_bu,BAC_bu,BHP_bu,COR_bu,CVX_bu,DUK_bu,DVA_bu,ECL_bu,GE_bu,GOOGL_bu,JPM_bu,KO_bu,LLY_bu,META_bu,MMM_bu,MSFT_bu,NEE_bu,NKE_bu,NVDA_bu,PEP_bu,PG_bu,PLD_bu,RIO_bu,SBUX_bu,SLB_bu,SO_bu,SPG_bu,VZ_bu,WFC_bu,XOM_bu
2019-02-06,41.77660758485066,155.4221035050091,85.72598489099015,397.711055678989,27.199833107976737,37.33944420570275,79.94618161297457,94.9198198552431,71.43847867385347,57.92559525994514,152.387481659721,62.32961688579626,57.36565586482981,91.01992350306398,41.90834988778831,111.79875862031433,172.0343997479958,163.52315976289688,102.80752978363552,40.061430091602396,79.73233719486838,40.15489643979893,98.01908943718284,87.45827317958992,62.566052055762,34.73739914213331,62.98573289393004,40.11479236853047,39.60234175948752,137.3566993746245,45.845032906391815,43.74877609192505,58.05566028548935
2019-02-07,42.14816351351202,155.70802002909002,85.74491263638076,402.4309803917281,27.070294349781538,37.48847837781712,80.66588290019425,95.35564448179184,71.8872191514588,57.61270948523749,152.74203583104827,62.76781292145992,57.41323936491374,90.91178876806595,42.0774837776902,111.81152836364674,173.7205295351854,163.947123277747,102.82941777993517,40.23011964116745,79.89542645705879,40.159776014992,98.30333515013673,87.78590248597489,62.936870015800544,34.99627932322069,63.38058978551664,40.06187829367792,39.682432978187265,138.4108624398527,45.82783292461198,43.69418853758011,58.24427338228548
2019-02-08,42.47975795572783,156.13587272225544,85.88965279871317,406.76070398622085,26.87786736557637,37.643384771175796,80.97519418253162,95.65728265130507,72.44285088738337,57.48216826775887,153.14890275041168,63.040032004918295,57.43803206935573,90.81152054267292,42.259886711636554,112.02836085854835,175.3092371121407,164.33203996430385,102.8467308895899,40.478982657390155,79.94663337217901,40.17922797670138,98.55763919350244,88.13952929982278,63.361249543306386,35.18691508972531,63.83583092281325,40.01515550830532,39.80819223446965,139.03337822406206,45.69678683400375,43.656952203156294,58.43496133438603
2019-02-11,42.70445385227241,156.45901496668287,86.00304293339504,410.2037680430975,26.665922434223535,37.787602695252566,81.14776834488013,95.85769572206473,72.84468478932556,57.487704769097384,153.57816280152844,63.44270641966943,57.404812425257376,90.66071590762932,42.442512216024284,112.06532008286497,176.35339292955103,164.77724566495135,102.74736647262714,40.69014842674309,80.04331738999353,40.155103433626124,98.7497108827329,88.54096958496046,63.7037915030148,35.31733936921532,64.21741706814277,39.982768814958824,39.942065098905,139.67542945327813,45.4694997336447,43.63328115979422,58.614846772313705
2019-02-12,42.8843233900178,156.53789040743902,85.99569659758414,414.02106690510345,26.439087595768,37.93931324427877,81.57799621656153,96.21151579575279,73.08446946069941,57.57985425694508,154.18250954285085,63.74222192606153,57.377865337012274,90.55139004814436,42.59556029069199,112.11679753441737,177.1631761635366,166.10444160763694,102.5944005951762,40.815410241034776,80.19244285332103,40.1714104190042,98.91768292744572,88.97074312789113,63.85152344184182,35.42711348781714,64.42189615717021,39.9388370323127,40.01041066705479,139.961925030518,45.19226795490623,43.62953239530608,58.95939401940679
2019-02-13,43.042205280581484,156.8360595679788,85.8568612615096,417.11312844071966,26.100270452397954,38.12424696348612,82.03416386290797,96.6387197879127,73.27692731699165,57.79901996553098,154.78260828333615,64.2607106026546,57.50978080764572,90.51473370503169,42.76117839875283,112.28457185838353,177.85077763933344,167.59984182331758,102.70514272851985,40.95675268164633,80.66730389799669,40.243889795394075,99.2247022566734,89.35702734911024,64.0173904674789,35.54057987256327,64.74465723066677,39.93598875432174,40.084826200345255,140.32465717846657,44.857467746344355,43.50505546898721,59.39813495770455
2019-02-14,43.20850774296911,157.4495491923563,85.62487268044877,419.2410514316623,26.10337401565854,38.30158573295879,82.37911074681281,96.91366277630165,73.33540746013107,57.982070638778765,154.9960613265884,64.49030624699519,57.63136223589082,90.51665430713614,42.93731989480874,112.70686406823182,178.3353840987897,168.14177794530386,102.81550670940679,41.065086613286745,80.78639549447384,40.38188390734443,99.20632788748807,89.46131205441137,64.11917664615868,35.621604940899054,64.98541468849815,39.74956887445662,40.13430603455888,140.63983396231671,44.66267551012294,43.50443470181565,59.76468948373781
2019-02-15,43.33581515539923,158.376230447045,85.28436839527642,422.67062657471644,26.11383389344931,38.56915289702111,82.52174858948642,97.31666075081884,73.36306464315675,58.48979946426404,155.67711113420933,64.74409598715205,57.6869488702813,90.85570845106092,43.14233858692407,113.3806184180363,178.58441329717937,169.4033563192313,103.10997033667955,41.220311984022274,81.15606369827123,40.56871662167473,99.7690679788724,89.44751111625769,64.22517504071942,35.77941811203575,65.15162085411554,39.55278480771138,40.17041708312874,140.7960402842255,44.49983321582665,43.52144384540077,60.34529681534399
2019-02-19,43.45776258932221,159.04946699748214,84.83312681484448,425.46611717710755,26.092725220854316,38.859427431717975,82.96105192118817,97.7326984962661,73.39972992042291,58.86322075100797,157.24718126510507,64.95874680178393,57.76830272781775,90.95480470160189,43.366395467474945,113.93258338960877,178.8042088472297,170.54784690218338,103.19507380146848,41.41540976937345,81.3978824781983,40.55696966490948,100.27550417042605,89.63602783559321,64.33478338442369,35.96333105847234,65.18757179998843,39.773361543731056,40.2459392483484,140.76604309471398,44.29721605921735,43.50201600286836,60.944119977408306
2019-02-20,43.48083937732409,159.33986434360287,84.82168936123358,427.7859544185786,26.13440860197053,39.0984195132818,83.2271643202943,98.1381844812865,73.50331029522951,59.194501431581166,157.9526536003607,64.84963601160243,57.75952886322244,91.26012121678198,43.49430886943417,114.52009557007148,178.76482191226378,171.31648387090817,103.36738512118414,41.601154099873696,81.65530361619105,40.832556868795116,100.66764869710728,89.35880414172863,64.22909648888674,36.05099255953846,65.2511462262903,40.067905931029856,40.424883636505136,140.3383004368131,44.12412513965509,43.55243018198887,61.472437741926974
2019-02-21,43.41706396961231,159.5601522440666,84.78638636425596,428.53603961022316,26.168894437989916,39.12382542357689,83.22859218397184,98.18805974921176,73.70844714050266,59.514346693529234,158.8446772013225,64.61624007100541,57.71903016683977,91.4833365987681,43.4984804583821,115.03976155821745,177.9939559590972,171.74320217573472,103.93975172545579,41.80028357247209,81.7266908655866,40.97832586450282,101.07538047870057,89.62206871170261,64.13640755923689,35.93602611832439,65.40370949754164,40.09042805929455,40.70815202683564,140.01417647531122,43.80168163910474,43.53868450540439,61.754452963601544
2019-02-22,43.25247717821435,159.59504176095166,84.68792282171422,429.17169167367985,26.168894437989916,39.17553305210682,83.12807968571258,98.36729230476256,73.95107558876923,59.69770995020049,159.32469295763673,64.34319490523156,57.68461054308078,91.61067263904361,43.55425900053673,115.57252931981917,177.24084118997808,172.20469197879734,104.86796314708651,42.04353432554266,81.85784238746261,41.03473955680088,101.44836715551641,89.8603598428202,63.89663409498251,35.71947076247988,65.30021087520214,40.084956376855104,40.98676645982405,139.78540760194818,43.76838631724886,43.49844553403321,62.04896157592538
2019-02-25,43.24723105638012,159.42918794311458,84.46119514768539,429.97382710432345,26.118580134062576,39.30894611046641,82.95780040310008,98.47277759193852,74.01590481693503,59.791589272873,160.07790250716394,64.87406825840613,57.699910574693675,91.89486137102858,43.626525225000876,115.91968108185593,176.84382294003836,172.9683986778743,105.75341199725375,42.20777692449504,82.01277312254517,40.969232684711386,101.5875309626143,89.83374737582965,63.686380094228035,35.69271502432476,65.41630206461889,40.11305785556524,41.04616774740105,139.60577917293685,43.83964141491188,43.49570554196136,62.290355728298465
2019-02-26,43.062798095706476,159.22282456387813,84.45574928425944,429.0621962230138,26.057088565844776,39.4019831662441,82.72970699900455,98.37227816219684,73.92283681839258,59.830533642020974,160.7269320479171,65.35624974885903,57.61665623978808,92.01562311143837,43.702251596611525,116.26334022731707,175.80557623579244,173.02683271477343,106.73008325822657,42.284706609291845,82.17049251474928,41.031465143891005,101.52502860782418,89.7053977829517,63.43698358916204,35.62327724367995,65.45516150619969,40.125911514218,41.02373522896139,139.47708700261538,44.02838957282833,43.51972588572411,62.40365251308024
2019-02-27,42.48143507855615,159.07246957730123,84.44866883533345,428.317359829966,26.082937975488303,39.489570706096025,82.31119950531628,98.0094884684676,73.77295980145244,59.82795329258044,161.2167758889745,65.84421012285033,57.34272921048216,92.10077650169494,43.73035477358053,116.73927694017956,172.91728285927235,173.25030961786604,107.33847445576964,42.298889172204696,82.28058817698526,40.59960127882263,101.2528156306004,89.29543641770607,63.17168547698429,35.65567407139359,65.31857603767752,40.131931296091345,40.999292481217395,139.22141950680944,44.18676548258499,43.58466584259939,62.546931846450605
2019-02-28,42.406222302699405,159.21161875097164,84.23736103328612,431.5690296634127,26.10027808779285,39.517690980069,81.32928428055645,97.5306187278617,73.62259853147862,59.77654407458041,161.80365030042213,65.54946119989296,57.3125943308211,92.09741424336525,43.69616137032999,117.33111414559886,170.73310730772118,173.35924978165815,107.9817449720288,42.30446564088729,82.37104277309615,40.28231159832852,101.32557231358084,88.8698644692691,63.00004875738644,35.68188532063242,65.28893505489711,40.112943957730785,41.01202649355419,139.14838315180725,44.3819221591098,43.61993549524506,62.59375922317085
2019-03-01,42.40569210620316,159.6906479039948,83.42639343032674,433.571949590455,26.160361478946605,39.53049918378878,81.32967908099994,97.55131237320818,73.64888888454851,59.742914086560525,162.5837130325407,65.76842533837451,57.506663034828904,92.1350361661454,43.62474978138728,118.5939329126135,170.56085884513857,173.46633877155662,108.55342341821773,42.421865084045685,82.79949207649383,40.23462411146989,101.61251455791117,88.73476604215543,62.93376127426005,35.75823680048892,65.27856875181742,40.20380481666639,41.10926035536642,139.6952590021512,44.56039817432682,43.72462665465363,62.799733421438475
2019-03-04,42.38995816735947,160.31045650286822,84.10353219696795,433.159374498809,26.16761550250682,39.54745846266872,81.74763744254722,97.9749280216127,73.6825985287246,59.831004422734345,163.15439477901552,66.06141492894383,57.750409617235725,92.14831075991845,43.47391663685165,119.35254739661046,170.7473276528723,173.33706070099677,108.74974497001776,42.505697934036746,82.7980650620394,40.171620191595046,101.79917316820567,88.71478536078054,62.87974417820767,35.83854746988377,65.21782568914169,40.29311781398024,41.193131123687785,139.97023014350762,44.63966399513861,43.831307525852516,63.16790135184255
2019-03-05,42.49393953838131,161.1330921930597,84.58992222709219,433.0772706301464,26.190176195930682,39.561882812374925,82.20277384222207,98.59016312742493,73.62815768500602,60.356701090040914,163.77139878469225,66.06850660666538,58.08524308616159,92.14111994695442,43.22883658403611,120.19936288630807,171.2100794674817,173.1095153972327,109.04431904624954,42.557235286966836,82.7675917674729,40.20346511813391,101.980263883047,88.7346633672737,62.84275264422242,35.950521352094924,65.01711344296581,40.32638427957708,41.2567297820661,140.20219047170116,44.67888267303866,43.89502807391605,63.397298986239925
2019-03-06,42.526750873920896,162.01799181987315,84.66797993837473,433.3444336950907,26.194889494528088,39.587878720738146,83.01610467454361,99.15566413467431,73.6273926905442,61.166596761036914,164.14822897790626,66.22484513987256,58.23756481852858,92.13930871694791,42.95098814096339,120.62463413592592,171.57256035639193,172.93749905174172,109.35441430269596,42.534812659845,82.76141385502495,40.18012601374243,102.2017800807441,88.68763815645431,62.83080543817551,36.06177941480826,65.03658606435829,40.32373648310223,41.31541117964157,140.33262490222276,44.68326083084256,43.93928832754528,63.50716815241107
2019-03-07,42.508607859361874,162.55565459880253,84.6392359394314,433.4055101453899,26.195477177097178,39.57664265908816,83.41324720464256,99.37266364117204,73.59187422870454,61.79688902656332,164.30978792342373,66.17447326951329,58.38018643040298,92.13691709224445,42.63634512523807,120.87396499699797,171.29557439294703,173.03599660477957,109.4035482414413,42.459092082170834,82.71428446102439,40.212719058376095,102.29634121058879,88.6647132012537,62.82491256275881,36.142990316883015,64.91911779905918,40.39357589008863,41.38121303010988,140.49556991576713,44.69272396825838,43.96944424324776,63.649047404922094
2019-03-08,42.50861323638026,163.08340608116166,84.63399629204882,433.01015587648374,26.15691188571962,39.48481976954732,83.65111187481831,99.4785249278986,73.70473960672945,62.282427047971694,164.21821394256202,66.18031182058907,58.47728164330115,92.11371940536414,42.24931832600546,120.87824924335763,171.76089462030203,172.80445910762018,109.33207253160207,42.495415384056884,82.52614798971024,40.132566171945626,102.26100768856521,88.52459347084945,62.839533730125154,36.185836447795396,64.88314316548173,40.62237104797424,41.54923046251782,140.51075969202697,44.66837174268856,43.96311203225273,63.53627165517364
2019-03-11,42.79110618508307,164.28477625900146,84.70929039215024,433.6635492825215,26.120570868481938,39.403615728394584,83.70953229871176,99.7559295420117,73.81979728176964,62.56917955204747,164.08234057819854,66.16519760788316,58.841598640504905,92.00272032444022,41.80193863395036,120.7451658241407,172.6253653377211,172.461807318201,109.50880666506892,42.58258033133618,82.30888100806544,40.29190256620909,102.32159222547361,88.49763549726698,62.853929299660905,36.254150161750374,64.88961657598018,40.646247684511586,41.7807414706945,140.4585488536115,44.7842602673999,43.845179014239704,63.412644541239324
2019-03-12,43.137072655429805,165.41088126784723,84.75277519207387,439.3510015006045,26.08688844037983,39.3121287853135,83.72340501808083,99.87963433327634,73.95484673338268,62.681476200950755,163.9849982622957,66.16421401251301,59.37074119396625,91.71660694084017,41.24315168645959,120.31516212782843,173.49733804139493,172.0636296363188,109.62354887358342,42.707345355259434,82.23433945093957,40.380880884830574,102.29445661135847,88.58405679756271,62.94150065940556,36.26361771409102,64.88704153661864,40.67851615004178,42.03041830248654,140.18832496036416,44.837479649931474,43.61596259897192,63.18983247011747
2019-03-13,43.486167521431476,166.60347034612755,85.0849615958588,443.1552104036073,26.111297407611403,39.26394309746388,83.43993937101254,100.25197703923769,74.08292820090692,62.52869441664122,164.45652651261494,66.2184738852178,59.87929831470245,91.65769053284573,40.54288147877256,120.01896740022471,174.6219178555027,172.09156542330754,109.99649569432589,42.807711602360556,82.30538340964064,41.0300556691394,102.31213044790898,88.93189145977901,63.21413916787235,36.33336313710338,64.86532186687137,40.673548635077644,42.24800003985815,139.96297973570623,44.921706653224234,43.633052143516174,63.15787959157211
2019-03-14,43.8906082578749,167.79137914318179,85.33286079242464,446.5510076168617,26.15508543677194,39.18642075978274,83.03001562034584,100.58811455024716,74.16929875336987,62.289079641670206,164.87431801404205,66.41567170922738,60.2348349553948,91.70016304591816,39.356147371087644,119.61737587677794,175.06755792558207,172.02413621115568,110.23806087548186,42.858278595189326,82.54848348381759,41.35343578195457,102.22123916610859,89.25060461414407,63.420482089856,36.38630246080645,64.87704214402554,40.64505795423198,42.37533557043272,139.5751960283721,45.01281792726902,43.70276942679507,63.12576295477152
2019-03-15,44.38400650677118,169.07861839852555,85.81308467336854,448.28963599304825,26.100300044648492,39.11962086991335,82.55230638609008,100.9463678050324,74.20277035281424,61.99719414326631,165.04515823887434,66.43814907412234,60.522533636414224,91.81738655641696,39.36483987881816,119.41061264170293,175.10285046796668,172.1311314751256,110.61823320256545,42.863707791412516,82.73057899539474,41.90280590050282,101.62095893600889,89.79305479815736,63.574472885779684,36.367347287095804,64.8647081164266,40.65904545595776,42.51816490132882,139.1595541035445,45.044402450054086,43.723557592279676,62.9631898856598
2019-03-18,44.897290693910456,170.19268415380353,86.5357868568482,449.9434298063823,26.230671596725823,39.17288474578152,81.9065423084714,101.40746796798194,74.05140091498666,61.531582868819946,165.58876100142112,66.56667478007903,60.73894101405599,92.1191832007366,39.39691231369297,119.39414904130139,175.23190876636477,172.09531954582258,111.42612167260019,42.866560277197614,83.13896752004526,42.30761949545423,101.83893971182523,90.01398418440951,63.59013603638623,36.58141308403841,64.87459884176705,40.559655807805626,42.595166123871415,138.81272837114489,45.122291805713324,44.14780584777711,63.09113783316171
2019-03-19,45.22798920704861,171.3474045917334,87.44959014792171,450.88745452554974,26.29938571936346,39.20896704259411,81.16062487585296,101.68120824701302,73.89550224549066,60.97098131187546,166.36045775853165,66.67592433732453,61.06060265596061,92.33504429244536,39.42438133721694,119.42942736528711,175.2678374543531,172.15492673534354,112.03875718458693,42.82192846862423,83.41655297996256,43.09213081075191,102.21259519095625,90.27353149566004,63.55829586279616,36.712056497652306,64.96028451385585,40.358208891294005,42.57474927305874,138.5968751403509,45.120142286717375,44.37274800191716,63.19248263701268
2019-03-20,45.603185274192384,172.61863391948478,88.67545904954252,450.6125475017183,26.304788697743078,39.25609113961942,80.3947134065391,101.8718097040293,73.85839143492421,60.35880949676955,166.66017080400238,66.78012086471009,61.57215879426274,92.26407486828836,39.45555170100334,119.69645939983018,175.2567491439222,172.1346060822946,112.32576341439723,42.79277623962083,83.48950837473956,43.655440340093065,102.55767964866368,90.49165809079848,63.60504087639733,36.86006083286434,65.0800385099876,40.11037874425996,42.61674196896769,138.57405747561296,45.143658957810494,44.40499547001236,63.35757928028185
2019-03-21,46.32905913812057,174.3121077798307,89.9468957743607,450.51651764013286,26.37023240903261,39.39650081247962,79.84604739281001,102.09601294213263,73.86800726031271,59.71159237469739,167.30570764954055,66.87021345209676,62.013868038489925,92.27346946380922,39.46048754023791,119.91781520196807,175.0531275899525,172.3090802493432,113.4420843647247,42.85519318462962,83.66310931379991,44.76471951687604,103.1294340036684,90.8197027785435,63.809534082920216,36.98874710383054,65.31242356826735,40.05420890871645,42.70460175903035,138.2039405658206,45.2626020226034,44.40313991302333,63.493101244530294
2019-03-22,46.70243419711744,175.51619560525347,90.39329509259613,450.11621327964343,26.664341517179512,39.335586860699564,79.02564880156596,101.99862421801139,73.96040729409313,59.050846026782835,167.383296525179,66.8668920603244,62.135904426347835,92.77612046033391,39.54765802105978,120.17465360724428,174.9520335059971,172.08798073610288,113.7805926597582,43.051793620867755,84.07530954202818,45.296996518142656,103.93392116801654,90.95849822503847,63.8068747933706,37.045655664954786,65.41284926926761,39.99852276421741,42.824493527896216,137.5116808226188,45.67928231227757,44.507247135640235,63.469865687616974
2019-03-25,46.92789373659746,176.67454250814774,90.84666041525001,447.98228463863495,26.853253167743407,39.30626106085217,78.38171227607054,101.87366976896332,74.05924069696198,58.38509432152902,167.59412011965398,66.65831031644304,62.127609729294406,93.0924842176604,39.6202238039549,120.6698794674084,174.97540855187947,171.69798984839278,114.18475558779339,43.184645471269405,84.36052413480996,45.60762138543716,104.58336799518686,91.14711413320506,63.823716464631026,37.1790476516483,65.59345320181626,39.86818714734431,42.922786031628675,136.80809696097563,46.083401495319706,44.64970585180944,63.402604551487094
2019-03-26,47.049472403372455,177.36959237472826,91.3078869654893,445.3034081316118,26.90906424472902,39.32859042464339,77.82630813705137,101.7995288185589,74.2488738146824,57.68204306159836,167.92542928263697,66.19558877223716,62.05063115226855,93.1755559899376,39.76991519717404,121.36889591540061,175.05294599599515,171.4764675755437,114.59396478051363,43.374141977950835,84.43261027265979,46.002771973895506,105.38386493235983,91.49172835014774,64.02302444365263,37.41565946415771,65.89567017182577,39.78225509560583,43.02999527820477,136.40347785392441,46.52831843656872,44.66449261860141,63.39929943899802
2019-03-27,47.204621933992776,177.45086868528674,91.54885793450867,440.382215122929,26.92849434938531,39.43675626629066,77.41724611118042,101.63183246229427,74.2626986586539,57.180810757401964,168.16134630916306,65.24954498300335,61.884085453530645,93.22806949518426,39.89929698764536,121.58323991608222,174.97947328677435,171.28628041162725,114.7871500862644,43.46620058275971,84.48483236244637,46.311498438701065,105.9544220349628,91.75254063764994,64.10702576481015,37.58079443040915,66.11476302224592,39.68090594577329,43.05870214883722,136.38104105985883,46.945004001872675,44.681262628873434,63.397605479608394
2019-03-28,47.29812698872765,177.74059522961545,91.76720231997656,433.6439041565373,26.9197724067632,39.60550599749787,76.72641015741132,101.30580585528058,74.27470745092553,56.62277986231777,168.46161426891078,64.94314135440457,61.68303785888842,93.19825405969198,40.02403565727403,121.79499800719313,174.75410418530382,171.3984217968868,114.9542244609119,43.48571752286722,84.47732371918218,46.57491854648228,106.47425789461643,92.05453353907234,64.24263626598702,37.74120429987193,66.57876365681591,39.639592533888845,43.00130689594098,136.81797861743863,47.041882836105685,44.675049033021516,63.373053261515096
2019-03-29,47.42901959472133,178.3273776409559,92.0786342559327,425.58945520492847,26.8541431212068,39.84377744663584,76.07272229135819,101.26603715896846,74.27054237491052,56.0181009989489,168.88159948707246,64.76664679677502,61.61131997454166,93.11468335892825,40.183301104219,121.9284877418436,174.58380412770637,171.42353530496058,115.2316372040928,43.53360497427434,84.28951976595462,46.90305990079902,107.06521819567685,92.37004653683937,64.3058352479585,37.99897829097965,67.05925869850806,39.39457026187033,42.97530519470261,137.37212161210692,47.13177255149422,44.70175167318266,63.404427114400384
2019-04-01,47.5819635560027,178.23092926447,92.65674959453244,418.91584871311005,26.816828144531232,40.340591114062434,75.90611526916543,101.31938079317695,74.29081639394848,55.91096744826875,169.59215885557316,64.5155787860197,61.60718020927254,93.15371561756251,40.30009621564742,122.08426717173589,174.66336781123042,172.09643037987507,115.60158184702696,43.5219208309292,84.26729661829717,47.2841937369345,107.47026686710245,92.57464697077167,64.41640569597308,38.39136855078725,67.38308626491084,39.28560055754255,42.92379992366347,137.95864543674264,47.17138758588466,44.67479636716103,63.55479599989156
2019-04-02,47.79262986760893,178.41778966325035,93.15880302758922,411.9094239919266,26.796504884749336,40.749702092104954,76.08245876636306,101.4029111038377,74.31519583442025,56.078686647280826,170.11759830748125,64.71589204098485,61.6810139622951,93.2491480026525,40.37559283379327,122.18454053192444,175.22582865457872,172.74010615564563,115.86890439231223,43.508329606572765,84.23967747284438,47.61001892218061,107.75838198892941,92.7569403948726,64.66780609349017,38.92256335476433,67.71604687568038,39.2257257092099,42.85303792267421,138.53336820586463,47.13383313803752,44.69014823238344,63.63642674329718
2019-04-03,47.96298091572209,178.37004621496598,93.588905776166,404.9852494807911,26.796504884749336,41.127662042089625,76.21495807655519,101.41011660452692,74.36354640163641,56.30553146136453,171.26700801236825,64.09311426938504,61.756555582831524,93.3899232692938,40.386664884062185,122.19851585640357,175.42307751638458,173.39266138694967,116.16706565208337,43.47573994819227,84.22488814745326,47.96917810813421,108.00646279979895,92.85301550612779,64.85174553168788,39.358518339372914,68.03010809423301,39.24323363302337,42.74434975738875,138.98860392369645,47.03609607223234,44.66713855738447,63.60722491883658
2019-04-04,47.961122785231304,177.99789722803607,93.62415868098665,398.5999764945427,26.84654617809993,41.40959540418152,76.23684048725345,101.37917696928587,74.37016370104573,56.37571914348095,172.36375606716373,63.742973943028105,61.76836069649799,93.68079039763069,40.39961718217762,122.19649231529213,176.5690178156807,173.89713300406223,116.00975665279599,43.46456658936127,84.22589201042804,47.992804134558256,108.1706641814995,92.7835097810917,64.82251564914702,39.70107068540806,68.30060512611367,39.332051859053415,42.66858611247262,139.48045513032798,46.97517454210865,44.649386373377915,63.77325204816349
2019-04-05,47.88740300539434,177.60236506395233,93.54257773566933,389.8641506096771,26.881765214739364,41.64812203390008,76.21449659568823,101.47853483454631,74.39659899192633,56.38839769616127,172.9773435061484,63.45479009543405,61.62442696990992,93.91481071055019,40.30565118373847,122.20746188394025,177.4940666939532,174.36352669665402,115.69819257752684,43.45014729723062,84.24965945802549,47.97096686315667,108.21411243283579,92.59018609186884,64.82096506186328,39.96905158139221,68.54413401340459,39.42595710871575,42.64037381934131,139.95310094486894,46.908136784922824,44.62246531237592,63.885308240494474
2019-04-08,48.15942444506444,177.60393655748044,93.82200218505069,386.21673115757,26.904355440296168,41.99436800414393,76.22037885138963,101.75681284293888,74.38056188285258,56.216439563469,173.36192493661474,63.87416070834928,61.641607939170484,94.12186013323158,40.3493799489491,122.10356417360819,177.95173060346931,175.09383995180258,115.64747238519843,43.462694539956885,84.19482332730554,48.297956268719666,108.35861840398645,92.73377274827719,64.8884185005234,40.40389236087257,68.77039578001923,39.855262136534265,42.63990352882912,140.24348869215666,46.91579038689228,44.593207658506735,64.15022056251816
2019-04-09,48.371205793187755,177.55995566230632,93.81710644881136,386.3302455438347,26.90014264190596,42.19146898066599,76.19073488780876,101.83798714310838,74.3588818465888,56.08054055397882,173.71120485382002,64.52932173434081,61.65409474479761,94.24642635772975,40.398359020870515,121.95339407499692,178.9508642813023,175.26669512035483,115.49210726173477,43.46131606772922,84.16084556189084,48.40902838012668,108.46295154730225,92.7899827432224,64.91871504548274,40.68516037008102,68.94345862376277,40.092316188976895,42.6611399004606,140.4482813633801,46.89233703781705,44.58971051872067,64.19775548801248
2019-04-10,48.58869711674189,177.67636522877402,93.90082512456783,386.61680699299245,26.875824038254244,42.441340451409665,76.26052028888732,101.89580980815843,74.31503530710928,56.32479920503532,174.35141296820706,65.02392192484568,61.6769771316597,94.39811076410865,40.44107913192672,121.84859795678884,179.75447508366344,175.4481601485219,115.5031605192213,43.469342477831894,84.09360839738127,48.750040815080325,108.48568434285866,92.92991175078011,65.12577883550821,41.010387630674316,69.10817594530413,40.304356793449,42.6635917865236,140.8928201786053,46.88441274114429,44.57273755936447,64.22724009483541
2019-04-11,48.71140372706871,177.7248866479017,93.71350336917095,386.6471533482185,26.82856990192601,42.53457133962725,76.24607266781811,102.00832228365695,74.30696835247282,56.35560622937487,174.96651132260558,65.16429410775766,61.71701727980865,94.58869759633578,40.48129293834788,121.5724775011854,180.7406601465124,175.77254946142853,115.41807904791222,43.463747165254574,83.90793377162107,48.86340797776416,108.21092997418904,93.05313844506134,65.30947234420725,41.22927312398929,69.34038641834054,40.448452717021524,42.70757945917504,141.19566545744712,46.88161149191463,44.485114590632854,64.27974891978563
2019-04-12,48.843228514087,177.99120085136235,93.59173601583556,386.69508596969354,26.970500388513955,42.63404308057445,76.00893425483945,102.4556361192501,74.28459799574192,56.372081466678175,175.95310442160525,65.51130952811901,61.83711905013576,95.63887123479229,40.474445984457454,121.72373908006281,182.01518142143874,176.68011244258267,115.57907425484412,43.458907987105746,83.83020546012662,48.95809762343481,107.81512101866932,93.26810366180568,65.64675318037382,41.48027585354444,69.63812825458844,40.57573610449183,42.79846384356802,141.53878727136572,46.901738335126005,44.43994020186364,64.24843207678443
2019-04-15,48.98979105173805,177.73953925576626,93.6249882024447,386.7378470931944,26.973827012040076,42.67538532662047,75.62061250666724,102.58464294823074,74.31268472229844,56.229809557779795,176.5688860434117,65.56960958542847,61.9679842330431,96.21803475831172,40.495016629702334,121.84050883286282,182.7433436124425,177.20411322925975,115.86194387677655,43.46241602374832,83.63881933224923,48.78523053003366,107.78286915002072,93.50868039222334,65.76167716240002,41.6879359103913,69.76339659429124,40.86217208264038,42.92728218565652,141.4986452237771,46.89944759697959,44.039230263074685,64.25173795325749
2019-04-16,49.06761792565042,177.35443888721167,93.88407021261969,387.15805707927103,27.01035343527105,42.639799054087554,75.02527751582892,102.57260057751282,74.31476275108523,56.30787443425858,177.3690919207737,65.40425821886154,62.13917652824583,97.02268683425736,40.50322959126054,122.68942165666196,183.15602146526675,177.82704208208634,116.05320965687825,43.4509086871062,83.66344665199026,48.851567034305624,107.57319864638627,93.87194383834289,65.67883648527354,41.66272174990947,69.80644785024887,41.29772227918636,42.954231538214586,141.07798344246865,46.824811780428924,43.547831963123144,64.25532851650098
2019-04-17,49.32067923716885,177.29022087592406,94.21499643630294,387.21249181168963,27.167881487582164,42.61501613918811,75.0184579093906,102.64628051315276,74.33157655486559,56.77893710428244,177.5990610826739,65.13805958260721,62.27524073648844,98.5681679255199,40.536835319485185,123.85350375171963,183.74676906537945,178.47021797394254,116.38580084055457,43.45158103824287,84.0900050175833,48.82016677593796,108.47329453422364,94.17300200320174,65.60734248097175,41.62171101000111,69.74846658963929,41.68502726798843,42.95710514359592,140.63567026208634,46.749706572653594,43.24957336267374,64.2603799181058
