Date,AAPL_macd,AMT_macd,AMZN_macd,BA_macd,BAC_macd,BHP_macd,COR_macd,CVX_macd,DUK_macd,DVA_macd,ECL_macd,GE_macd,GOOGL_macd,JPM_macd,KO_macd,LLY_macd,META_macd,MMM_macd,MSFT_macd,NEE_macd,NKE_macd,NVDA_macd,PEP_macd,PG_macd,PLD_macd,RIO_macd,SBUX_macd,SLB_macd,SO_macd,SPG_macd,VZ_macd,WFC_macd,XOM_macd
2019-05-21,-0.6979825678189968,1.8779641975257277,0.21173772210720188,-6.562485729470211,-0.2535059503853567,-0.402382348234255,0.773196840172119,0.2274608952615722,-0.4574213627249861,-1.3715274861365856,0.24315977890316276,0.5657489915531144,-0.7818103128945708,0.34830878828951484,0.39251369252343693,-1.2759630872707959,1.2007930664384219,-7.957761676409405,1.3338344841518364,0.46747912161961125,-0.6262439532763437,-1.7358824072931824,1.428519799355172,0.7966720814945063,0.6395033390988516,0.054282495161480426,0.7103285671216071,-1.145058052401538,0.5366858692165195,-0.8063033283679317,0.17104750951384062,-0.4399818173938286,-0.755148288401621
2019-05-22,-0.8273396108280195,1.9657653439299452,0.12292202869411994,-6.312878287543015,-0.26791695550862116,-0.3912534106922294,1.0221019453296378,0.24944146148428104,-0.3781102816721784,-1.4266790321755778,0.3920877678443162,0.46049405920877007,-0.7721992747944313,0.26176129449257246,0.43280423812745283,-1.037366137308112,1.0671496405639118,-7.709118380602945,1.33316099549441,0.5485599655856959,-0.6415488681515455,-1.8250464352525455,1.4321757867650007,0.7636191384580542,0.6385804859529998,0.06925322097024633,0.6332715829655626,-1.1713560960381102,0.5591226903811943,-0.8620868902093548,0.25406102242328643,-0.42602118703204184,-0.7562595581484359
2019-05-23,-0.9793902815272091,2.1728187557185095,-0.12435996039020836,-6.220098228024199,-0.32761584075403505,-0.4060846972589829,1.1040995249133232,0.08940993248809548,-0.24018207184700202,-1.5413796484360205,0.40904703514067364,0.20649794114294906,-0.7977895951860603,0.040105051405149084,0.47309653978989274,-0.9255143889331947,0.5956726143942603,-7.5848116746343806,1.203879577605008,0.6342705703778293,-0.6886344964482163,-1.9707668189764007,1.4117900175398574,0.7318562720379163,0.6221344643563924,0.04509908357167802,0.5047987461706498,-1.2378800208280083,0.5854420890584393,-0.9080716967672231,0.2925699527881278,-0.44787629571437293,-0.8592948939510734
2019-05-24,-1.1006556481993286,2.3159886265013085,-0.28557114057960575,-5.735695024280176,-0.341047016507126,-0.34305480047197534,1.1736474383991293,0.01727044222367624,-0.1352838676284307,-1.66074476282445,0.4176727056988909,-0.0486537405456815,-0.8355905382655422,-0.05996620731428948,0.4828832296635852,-0.8288190951313226,0.2346333387812365,-7.386648517694226,1.09344258180748,0.6913511605810427,-0.7540266510647484,-2.1054583821889494,1.3471693167083885,0.6936685738759252,0.5303809922799445,0.07417346803752167,0.3795443975301538,-1.3100590038133575,0.6000476889091075,-0.9428281330562243,0.34739521178340027,-0.4173675175657223,-0.9108254780979195
2019-05-28,-1.197383575646704,2.3696334059214053,-0.3561715844829507,-5.29238058508372,-0.36742196785277415,-0.25066688564727,1.2304139454490723,-0.06528395784370389,-0.162385335449855,-1.7863929597680368,0.38339028834963074,-0.2920199225264213,-0.8518950399862106,-0.22004005427565687,0.45021823556115237,-0.8201210977848206,0.20807930881034054,-7.325768937246551,0.9883611213828658,0.6890928454643159,-0.8693663162714387,-2.223042086719559,1.1516310008881447,0.49774263464813373,0.3792632503342048,0.14358726696440982,0.2444679775374965,-1.3865442663210246,0.5527447064543338,-1.155407655224991,0.3496939495432798,-0.42914544237427776,-1.0340763846524723
2019-05-29,-1.2759044990361517,2.2832647687520478,-0.4761898809604901,-5.361120605354415,-0.39447314725678595,-0.20518683561375184,1.071552260822287,-0.22869770377508303,-0.26767685536646013,-2.066300789228798,0.3967608608583362,-0.4744736717699496,-0.9332173465816354,-0.3637074533419593,0.38603226548931246,-0.8240153227967681,0.015966107719975753,-7.321660170383382,0.8017863408763901,0.6359267983113881,-1.126267132690927,-2.349056661938853,1.0227170606264622,0.31942503950126877,0.17069012456828148,0.13233996178258423,0.10540949937262667,-1.4529814136242294,0.4653605785110173,-1.558752399000923,0.31330124207480736,-0.4411517431336165,-1.147022428987917
2019-05-30,-1.3051518929870767,2.4437786097318224,-0.5762420402087969,-5.270043742676023,-0.45276380410359707,-0.17538480550970803,0.9326405132728013,-0.44391262768003514,-0.3654816071608309,-2.2421111879319113,0.46243439888689863,-0.5631071530550287,-0.9804333787906003,-0.552400404002384,0.37505209873173584,-0.7872214964279038,-0.06938879235423201,-7.2884395206589545,0.706682403624427,0.5909351866100323,-1.2851742096480194,-2.442235434209074,0.9405466235993885,0.2568998957847839,0.017294618241720627,0.09827936413839922,0.059769809867589174,-1.5582025010387497,0.3988212513975782,-1.9120736470839574,0.19725110995880613,-0.4755097572866873,-1.2343325132219363
2019-05-31,-1.3754452432027122,2.8330187006395704,-0.8125935377371434,-5.785808984562436,-0.5327503206939035,-0.18446464654518024,0.7788931636180649,-0.7063008695577366,-0.43269798793218683,-2.4516252878501916,0.5622892347103061,-0.6408042936354121,-1.065722945014656,-0.7700662641040736,0.3539803363971785,-0.7464532095164884,-0.5769396886978768,-7.23344021416014,0.4678755839479294,0.5582521673779937,-1.5393120018054702,-2.5597865689629344,0.8231863150582512,0.033414979797825595,-0.07845358120482615,0.018865189453038056,0.015358254974671581,-1.6570495273480006,0.37499845753610117,-2.225202875520907,-0.05017089789335927,-0.5444183115141641,-1.363778750454685
2019-06-03,-1.4489574441953081,3.1428240141462425,-1.3170903467243136,-6.337077663099308,-0.5837068814223656,-0.16205101680242961,0.8366385769433862,-0.7655894515696673,-0.4535432900451326,-2.437864166536521,0.751291423107574,-0.65035972753995,-1.390668109127006,-0.8972244457693535,0.39148572041077756,-0.6443556257701886,-2.02945746699163,-7.089022233370713,-0.017224743416818455,0.5507867112778939,-1.6586099766545175,-2.656028832654883,0.7897531441190182,-0.07896048441486414,-0.05194181403160769,-0.0007338086172055114,-0.0080144226156591,-1.6598283900064956,0.3954273888026236,-2.4705953569626473,-0.1171858211828436,-0.5817442019430104,-1.3801810553032183
2019-06-04,-1.3678486680231359,3.2583379520622486,-1.5502821149440393,-6.247814257672644,-0.5295649706563275,-0.1058820186960574,1.0094874943257963,-0.7186938395652618,-0.47257403092214645,-2.263688136936203,1.250642055184528,-0.42057201301202696,-1.5665863154489301,-0.7596331890003967,0.41777463163381157,-0.49834277541484084,-2.877388910308497,-6.61812994888723,-0.14405539714856275,0.5350835103030533,-1.4552434082092134,-2.51832932728545,0.7607942652884674,-0.1037158285992632,-0.03761716248843072,0.009207982828314698,0.1404737308343016,-1.5907535569448896,0.4095552648212504,-2.608069034824652,-0.17830758273674974,-0.523484900932516,-1.270276028281721
2019-06-05,-1.2328219425837972,3.6515989687597994,-1.6796565693150995,-5.783088760300302,-0.48181609188356234,-0.09743006295484946,1.091667038841834,-0.6511551024266709,-0.3955357165644813,-2.1317418953960257,1.8332374248171277,-0.2895431595510445,-1.7258489081032238,-0.6161880540113884,0.4868789120497894,-0.41837552387303845,-3.455540750367618,-6.202447488669804,-0.03828797116737803,0.6109390675203841,-1.1957951759703462,-2.415853756617963,0.8901696622032347,0.023408219493305182,0.1478524931887364,-0.045554197219786374,0.35958440126813684,-1.5743787125844833,0.45603822164143537,-2.5141673147650465,-0.17378205075974051,-0.45932491629383065,-1.207870293770121
2019-06-06,-1.0613304758605437,3.9130978612266176,-1.6986177350774767,-5.204995807068883,-0.4304100101047581,-0.06985829041158809,1.1510657512111067,-0.3950915579005283,-0.2985382188509931,-2.008857985525623,2.5447231369468,-0.16891406747279092,-1.8185148912842521,-0.48016931282512587,0.5778131480534583,-0.31530216780902265,-3.856378899036457,-5.749393697852213,0.1966845047557655,0.6832604320281419,-0.9994000257042615,-2.258460378081544,1.0892132411929936,0.16882239780588293,0.3386289889891998,-0.0905204207043866,0.631529115829693,-1.5358291022951391,0.5247125866246307,-2.49183869678167,-0.13653478719458434,-0.39963965520555433,-1.0619684019605984
2019-06-07,-0.8198601291157672,4.056244887521672,-1.496002111985547,-4.453005780093122,-0.4100360763098507,-0.025286478760982334,1.313428760042541,-0.13829281071134858,-0.2630766319771851,-1.7995462184254336,3.222832599772829,-0.04313458425907868,-1.7881876197166306,-0.45186831658286053,0.648619533977076,-0.16781663262780455,-3.7264471740951137,-5.205754356626727,0.6513891279542179,0.7076323670986966,-0.7612391646593295,-2.075301166107721,1.3367296790424064,0.3793735465088304,0.4877583407534587,-0.11852616222432033,0.9156764970899758,-1.4492255243886056,0.5285130518814114,-2.460473501702495,-0.12445657063616267,-0.3685415133169201,-0.9186574681943611
2019-06-10,-0.5744983840537046,3.9358039488124916,-1.0944540890005072,-3.8052616720991637,-0.35112790476256706,0.023343443567014788,1.5218164173381012,0.11680303239079137,-0.2814791287547109,-1.5911160011163972,3.7884454689834115,0.09013692405729756,-1.6866525996879034,-0.34288385278370015,0.689190232274683,-0.3786592137179099,-3.46504128197725,-4.611022797705118,1.0916752197972386,0.7013141930625437,-0.628998735281499,-1.8500483861926256,1.5237951550068232,0.5364679758687316,0.6145209659345454,-0.11021667580032357,1.0879974651689537,-1.3740515742659731,0.5103552224259502,-2.5289064120054405,-0.18137076731980528,-0.29535744402998887,-0.7752533029513771
2019-06-11,-0.3327364860848405,3.7337508824762153,-0.7551338475276594,-3.604632421909855,-0.2889249205972817,0.16154319026649233,1.6640133191838657,0.24298574541745666,-0.33531592271161514,-1.390538468495322,4.033446460371664,0.22775979328960716,-1.5947418443866113,-0.23006008192574257,0.709708055094552,-0.6672934283101171,-2.9593736490107005,-4.052111960165803,1.3860778591944438,0.6624382777275457,-0.4665863512099975,-1.6064791708955468,1.625771645382187,0.7002248124422152,0.7363881649099113,-0.019875622806999615,1.24249924299599,-1.2132137922098885,0.4949128833898442,-2.4762309698472507,-0.18159952568922932,-0.2353501584092541,-0.6584453064449889
2019-06-12,-0.15147983032441914,3.713554263455478,-0.5141035407361585,-3.586573607658636,-0.2574514077594863,0.25222354519059564,1.8056479352762693,0.2757723216479633,-0.30744038340105817,-1.229509866125838,4.291312434745265,0.4112389734848776,-1.512295894304117,-0.23662310020175426,0.7388657187102439,-0.6607661574456216,-2.7733145658394847,-3.5615251325196198,1.554447516877275,0.6705757979156672,-0.38186539128776076,-1.4875682666803414,1.68295501455124,0.8418137452828915,0.8596083931305998,0.05216341868421637,1.3899801394769753,-1.1518784569028888,0.5165985590321753,-2.4140056723873187,-0.1467446497616507,-0.27977488657253247,-0.6101234636036708
2019-06-13,-0.008513867708835221,3.477610889670359,-0.2596540709029256,-3.388170488807077,-0.2305673307534839,0.3606575317372034,1.9750450962858963,0.34482789441727846,-0.2742276174748355,-1.013553114938098,4.417228045975719,0.5649767224459765,-1.3829633030572808,-0.2203822717598598,0.7457199955263292,-0.9021509421112484,-2.4022959797609644,-3.147001804617304,1.7319069827848352,0.6732441393917838,-0.2367156713001748,-1.3366014169504368,1.6946192934207716,1.0303545581870424,1.0257038793493507,0.17406862735418827,1.520129209371433,-1.005121533271108,0.5277015976803625,-2.2608807113418266,-0.10159355621578214,-0.2848993579917405,-0.5246275648850656
2019-06-14,0.07641836170457594,3.4116421152924943,-0.05985301413026889,-3.327310920189575,-0.19978931284383705,0.4123268985199644,1.9816543330812237,0.38854056868586895,-0.1729446933907468,-0.8447713966381158,4.473858397722324,0.6398618576269968,-1.2846604358045965,-0.1857700955435604,0.754979928432121,-1.086931038468066,-1.7766412497684598,-2.9271294852145786,1.8611123421878801,0.706831516597326,-0.13320787538741286,-1.2748755725083,1.6697912882063548,1.1868911574221244,1.1462714042764048,0.22630795622154665,1.6692831267244799,-0.9395086724994641,0.563240995269922,-2.1696168240553106,-0.024009473353267197,-0.26475195793307904,-0.47231942509771585
2019-06-17,0.16425399404486285,3.5252980468133615,0.16262198554437646,-2.635272144115106,-0.18119546461370817,0.4411076253486925,1.9858656508654065,0.4558273821838412,-0.08637546279899766,-0.6733923988836352,3.863344410216712,0.6032085036443391,-1.1627289035101072,-0.19805724627957488,0.7233477525602012,-1.0960125984098568,-0.6542103060225202,-2.715640220404083,1.971621415188821,0.7145386181795814,-0.15158899758121436,-1.2042533390461472,1.6166535765207612,1.2811206924943406,1.295686335798905,0.25898005830812565,1.6786900616802711,-0.8257670164307243,0.5748097653564841,-1.85429797731382,-0.003379533402295465,-0.268259451864445,-0.3796398912343193
2019-06-18,0.3190853483990921,3.661660885734875,0.39625756707368964,-0.5696701140757909,-0.11565811465332132,0.5473241018264545,1.9747315728185413,0.6028293150642412,-0.06412692630654249,-0.49235866391188665,3.2303733298608392,0.7485718620665835,-1.0086772884039945,-0.10231205860847581,0.6744920226422906,-0.9977907028951591,0.18961241219417957,-2.187954564150175,2.2117910161071137,0.6954434155094802,0.0020407600986231955,-0.9795318520428395,1.5244949625715236,1.241799196071966,1.366809301948365,0.3600718235456952,1.6596830452898956,-0.7081481191165224,0.5615533150567771,-1.6109330086209042,-0.005837417658739241,-0.21008350806613407,-0.2620171048999893
2019-06-19,0.42557605867194326,3.8544211770685877,0.6043852484859542,0.6320756665240879,-0.08425548691014484,0.5869603538715467,1.98896881240114,0.7085465332372678,-0.01907522061513589,-0.22286100695122002,2.6665764203964386,0.8148051342873543,-0.879398588005067,-0.08149452474806651,0.6615640225793413,-0.8663859615701597,0.7696742264010368,-1.8219277262209914,2.415143675129926,0.6872229407308552,0.06542811614409061,-0.7875459017276185,1.4900501541981441,1.2549754888357967,1.4813475843582893,0.31750313037733946,1.6903858153635696,-0.6376307515935409,0.5763072650354317,-1.4539540108710867,0.010962868649670554,-0.19348362965610733,-0.19316435732771708
2019-06-20,0.5348033382262187,4.058332404193919,0.7980536404350005,2.061590681901066,-0.062236367925706304,0.6906836137719452,1.9401910712399086,0.8730892621239832,0.07742572235565603,0.0817637298070224,2.481635878799011,0.9992416497324186,-0.7334291204714276,-0.04487998562863993,0.6810622063282992,-0.7290477007536538,1.3787275554756206,-1.3065092412910246,2.642975547201587,0.6754549341762228,0.2426800655093757,-0.6087207613718277,1.5375074303690752,1.3445810158457476,1.6215099674242595,0.3063381937196965,1.7589614697523075,-0.45205569434082804,0.599696775770397,-1.3398166337207584,0.005962490863154812,-0.16363199458907474,-0.05627881984561611
2019-06-21,0.6011803851098563,4.00403155625645,0.9132122107075276,2.9198980790060887,-0.054906769021513924,0.7354846145563698,1.797877631433991,1.0340411325801568,0.2144495571073861,0.37374309229764435,2.0985737444579797,1.0589960872547621,-0.562165985956419,-0.06758441650370628,0.6810060268483156,-0.6183376413858355,1.9684908626008735,-0.9262508425513545,2.7928796711166513,0.6794634232972285,0.4175173750461454,-0.5080810614275535,1.5432102904589442,1.3611783530160437,1.631368858997476,0.28739035661291723,1.7295835048578283,-0.25695335700001465,0.6276157172000509,-1.2811207081919918,0.02872265539792096,-0.06656869620133676,0.11920582127753221
2019-06-24,0.6424791827556078,3.8706784147477435,1.003399336285355,3.727540196653081,-0.058461004263641314,0.8053839829615725,1.595828199070823,1.1470682133855803,0.34428079814908585,0.6237697127273023,1.9298710282016032,0.9959295081807298,-0.4561603893409938,-0.13858288756966886,0.6986665261401441,-0.5141542606235703,2.5244680197001514,-0.615818383850268,2.940235902647075,0.6864865237430848,0.45481543095606014,-0.40559554249471574,1.5426548838961907,1.4387822549903007,1.5687832762889258,0.3038478014970849,1.6745372984270404,-0.11743385212431434,0.6429939089149599,-1.3452115541019651,0.07732595529297726,-0.03298944104411561,0.2090183714169953
2019-06-25,0.6095023481103823,3.453882079679289,0.92050991357371,3.9519287758350856,-0.07617240012401538,0.8357987837224954,1.4759885182012624,1.1405122469024889,0.45584808240982966,0.8811550655965164,1.7749405028907859,0.9058250954738583,-0.4840571085733032,-0.25491338148408715,0.6935288503296988,-0.4467235843911226,2.631667688977842,-0.45355550638387854,2.690640271280543,0.6487530078518233,0.3360915902805317,-0.3440786930396271,1.5016072858156235,1.4399410720963317,1.4437735589622918,0.3158599800367696,1.655814692242501,-0.011736180971865906,0.6280018194496009,-1.4127739822721708,0.09773050260358218,-0.01536781101165019,0.234442678419164
2019-06-26,0.6582450896108014,2.7286882307609233,0.9230953661545129,4.523031703385357,-0.07854908576792141,0.8962008119013234,1.328008251570708,1.1411116133194525,0.39772532837079666,1.1182386645472988,1.3772296037093952,0.8493605168443921,-0.5293546786968903,-0.2933246085466692,0.637552105442964,-0.6873993545714256,2.591634861494242,-0.3310345015297571,2.5025314190782098,0.5554566318581848,0.23393043538263214,-0.13768094655290497,1.3483524612569084,1.2833544550806408,1.2131867509119445,0.3583144300694485,1.5592155074886023,0.10232840909109342,0.5433924278371549,-1.5839703305720576,0.049784059500169064,-0.02509171802385879,0.2723447839853108
2019-06-27,0.6877758102762854,2.1330049782551725,0.940327457853968,4.063337502500303,-0.05825352292853481,0.9531510836823145,1.3348225853892615,1.0756076950080882,0.38503484865213977,1.336714523545453,1.3492304045288392,0.8590231130565229,-0.573529471860013,-0.2951613673446758,0.5836773752246174,-0.8584737413025607,2.677360340004128,-0.2560342378156406,2.3434023084102478,0.5025021899068918,0.2355147994413045,0.10432157781313833,1.1689459552165857,1.149592679435088,1.1051396865013459,0.40039508821591596,1.4788103776270134,0.19689307581644755,0.47748139883663043,-1.6601025044314213,0.027823289947676244,0.001739036773784619,0.25011696062689026
2019-06-28,0.6679977312401277,1.5415958631249964,0.9006342807294345,3.656088494700384,0.014302869522961004,0.9810727436014162,1.2973723402569135,1.0979435225676468,0.35037542321350656,1.560458000484772,1.7089609463785962,0.9106523091376317,-0.5769938465623099,-0.08838990889137222,0.5238036927954965,-1.0332313607411834,2.9929194409426714,-0.07444914472230835,2.177544168944465,0.46083160774391985,0.2560930045706584,0.312566271903556,0.975982526971606,1.0224759659247127,1.0603209647578637,0.4489287874199519,1.4185329145867343,0.3132952442479251,0.4335411807343732,-1.7111178346560223,0.0028364585129239117,0.09455036985502119,0.28054818599453313
2019-07-01,0.7148511233654702,0.9064883828899042,0.9731860324429249,2.7038018942765234,0.10075405669542192,1.0110251809746345,1.2778419739347981,1.128768967925609,0.30414508123021733,1.7044114917266668,1.8440246985167903,1.0043649222581053,-0.5045286345025914,0.20472337866669932,0.5177259367254123,-1.0135331038922288,3.206045010727081,0.1449113623998528,2.153872097826337,0.40790755682520086,0.3801656266484912,0.5106290404753366,0.865322482499721,0.9707843097444027,1.0003696733454461,0.5045454108440595,1.407328075287495,0.37121864964061757,0.36526321176490484,-1.7993732539950145,-0.04600563116693479,0.19198465695257028,0.29681178120157625
2019-07-02,0.7661548952232025,0.6373704877284183,1.0672802381543818,1.7466880698287923,0.14820197006943303,1.0538962756929209,1.2382889894887228,1.0166779249517788,0.33856153977161796,1.8496240468526608,2.0962842580815106,1.0614450508336972,-0.3917477861787688,0.440342031197801,0.5332183678898303,-0.8781053306433364,3.495862573236394,0.2831921237436177,2.1793792207798504,0.4268979269271682,0.4388693740898617,0.5818557245727476,0.80784142068525,0.9894103359332718,1.0603158014733367,0.5913985026059123,1.4520959405579106,0.4024695208113158,0.37462817716178876,-1.6476838307441852,0.0076833277267596145,0.23406366174021542,0.25359643833215983
2019-07-03,0.8299981550759199,0.7448394344453675,1.1475443509372383,1.0011958035958628,0.17659990314907503,1.0731408009678916,1.3519428088748526,0.944400752358888,0.42462264492418456,1.9949657910115732,2.4071814481754643,1.0891746376967717,-0.2574807065731335,0.6073794552233807,0.5475389281641156,-0.7456521927582713,3.8584008219416432,0.4508637871705048,2.2415926679491776,0.4560487051501667,0.5740230959426356,0.6413409966858481,0.8624712994187718,1.1770591726520507,1.1667551875688247,0.6310301681275945,1.635881409496065,0.4442913285214942,0.4072649717055725,-1.3236571462207252,0.04965976756967194,0.29434349799130644,0.2619130009060697
2019-07-05,0.8670894338478803,0.739513776092025,1.2129476107312627,0.5146161784658148,0.21172038863955223,0.9406127452361375,1.4539065106420708,0.8892836106715691,0.45966827447966807,2.155504499195125,2.417990989326654,1.0446384105517765,-0.11074197330526658,0.778022727116749,0.5532073214085216,-0.752226527638598,4.034720638004984,0.3828999473845158,2.2343047730255563,0.4626021834969123,0.720453466404166,0.6306661771262867,0.8277514181891945,1.2447284415345479,1.2248076774587702,0.4866451136856327,1.761230350578714,0.4776525207194666,0.43147920481028024,-1.1799812883683813,0.09317740704783262,0.34588607631255286,0.2460417951549232
2019-07-08,0.8051291676473582,0.7204600155774585,1.287899250840013,-0.24385206601311893,0.23257114169096127,0.8599047226818541,1.5067879851681454,0.8398414156081913,0.4805757313566801,2.0365474249479547,2.4352715916122634,0.850978450814381,-0.057852641594280385,0.8596415687214005,0.5437731760095872,-0.8453644207539526,4.0758826972168265,0.14217022992482953,2.1955092388909065,0.48070741146955953,0.9530242843617032,0.5552281489214863,0.7590100233097559,1.3473689049448438,1.2478313734449529,0.390168341916052,1.8139990159792063,0.5209784397540318,0.44224803693996506,-0.9740835883584111,0.10008739564842983,0.3655935198518989,0.2527102077192467
2019-07-09,0.7709226802320686,0.8665657133475122,1.4754553900326641,-0.6809631509236169,0.25688821665092476,0.7681999164630398,1.5608614670149166,0.7753860994128843,0.4744305043015231,1.684013637247105,2.293006036625343,0.71402998633625,0.01415868828292588,0.9472444734533809,0.5019659712228375,-0.7928299817178015,4.33660710027911,-0.2754883159663848,2.1019885898668775,0.47206546356045465,1.0909643770324777,0.49178005873982755,0.6392783120063115,1.3316098716351092,1.2736119779234514,0.31529549582396044,1.8194482311326823,0.5709108346717429,0.4620723570143497,-0.7865357306729948,0.04923886214023554,0.3977843169143256,0.25192385119408556
2019-07-10,0.7736902266274868,0.9869394886941052,1.7216948586521141,-1.0775696141665208,0.24962311362726552,0.7208573846230664,1.665188087995034,0.8510579424066975,0.4792912828406486,1.5561424632305574,2.3274133229770086,0.5741199026438011,0.13670716934210247,0.9820855549038612,0.4793209486003178,-0.6349328890426023,4.771956956492403,-0.5995742044456449,2.110701913047137,0.483523737298583,1.1410431037111692,0.4909989021093466,0.7245233078356819,1.3636395418456857,1.3076345837026224,0.2948444928012748,1.8863368717980222,0.6332295004536945,0.49533579249338544,-0.6699702270420431,0.04592191080912755,0.37106246685895883,0.3160339204521776
2019-07-11,0.7385183082154825,0.9072117534619224,1.829823168732105,-0.8510659719767659,0.26518439213153755,0.6621305447666543,1.819624901645696,0.8999999862183472,0.4658329248626103,1.5786234042432596,2.4362011177979355,0.41390237490769977,0.24380664398942287,1.0734610121731976,0.47125814505639596,-0.853834415760744,4.939130222094718,-0.6289991809479432,2.135391379448123,0.5034449230894111,1.2318210411330597,0.6081353337049435,0.7788655494685486,1.4178588276137418,1.1776920597825864,0.24759289755804303,1.9672591401620565,0.6995924784416374,0.48815479915360527,-0.6515041010392224,0.03777117096839788,0.34520044223108215,0.3664162212025701
2019-07-12,0.7324180301587262,0.814329058974181,1.9332936907879628,-0.16794376293711366,0.280732949877077,0.6103236020891103,1.8692043276909374,0.963616246801422,0.40079739157364713,1.6173351197947952,2.5118560914309285,0.41093906607715525,0.3299636846208429,1.2164526319903928,0.4650764850528333,-1.1292550065028166,5.303883623937423,-0.36466984494890653,2.168510142102548,0.4834471503021831,1.3519340467852317,0.7193524997413405,0.7378922963001315,1.4874259714727458,0.9923258970812867,0.20052539586396279,2.058979082578844,0.7322971567872898,0.4230854718220556,-0.6471629624946189,0.04792537865782265,0.33634312915075526,0.4054689904924942
2019-07-15,0.7561042074108997,0.8556239263361078,2.032174373640146,0.07771279232508732,0.27341424640554024,0.5983738786228088,1.892711537693927,0.9856826066808253,0.3898673589657591,1.633222185137214,2.476585952332101,0.3549805590455364,0.4143266883840866,1.2170482207932878,0.4556222367561773,-1.3188001463552865,5.452715784937453,-0.18600233470402827,2.1697455243292154,0.46441658724984336,1.4579712946763266,0.7915487999102382,0.75809630691748,1.5597202490711908,0.8294103967498359,0.20265163326460822,2.135643519879423,0.7255292312812998,0.39619467037543643,-0.6158101233449287,0.07984728018460174,0.2802524564482525,0.3970220277047787
2019-07-16,0.7523608299671523,0.7785457374751843,2.042252951605846,0.35861313388397775,0.24826300156418313,0.5652703131682273,1.8202427824868437,0.9297236271331997,0.353909617872489,1.6868861572985168,2.344954738971353,0.36094311037778937,0.4874676959242237,1.288672804973885,0.4437102139722455,-1.4262776130324681,5.501604423933458,0.19395702095360434,2.007271972110601,0.42686499248457466,1.457608790595188,0.8353247368764158,0.7408615421736471,1.6276544248121638,0.8000078286730741,0.14626979868252477,2.1655709619434305,0.6836687477609615,0.341043718972017,-0.6193311068636547,0.09326257245864156,0.13480867697154508,0.31390077482100054
2019-07-17,0.7186908328392292,0.6684064484351211,1.9555992799405288,1.1050450131869525,0.2399034478358999,0.5591512379680523,1.478873561446008,0.8352368326582962,0.3289177178138658,1.625946183160245,2.065075065401402,0.1656853600607704,0.5124134147432216,1.2513481142077723,0.4320742696491422,-1.6227309912523822,5.3146494808045475,0.37083285310552583,1.7953726184154561,0.42888676212122334,1.3571829794208554,0.912255685706846,0.6477304911625481,1.6658749981868795,0.778481716096664,0.12778228786321932,2.1766614888005904,0.5412378618847953,0.30248962481549313,-0.7288137721702412,0.09076780564446096,0.01304652866893008,0.21703560510295006
2019-07-18,0.7286407089812457,0.5687610321399461,1.8090628359590823,1.0183255755247842,0.25117391241333564,0.538065523263171,1.2914581377325618,0.7865729839984823,0.3482160506222698,1.566851387296417,1.9541086968640116,0.049980801241432005,0.5281124316359183,1.255236196819041,0.40770996904631573,-1.6653078890570896,5.026327565021347,0.40026603082222323,1.6203230481430353,0.4694026748093876,1.258478632575887,0.9714534393404222,0.5743632026494652,1.6943897766094267,0.8108406726197472,0.09584296119665225,2.2511495569453075,0.4340871822696002,0.29117659572527543,-0.8516767691863691,0.08715104134438434,-0.03997120816400468,0.09861369009141896
2019-07-19,0.6689644916936075,0.26189805299455315,1.6202715608876588,2.211986112375314,0.25147198423731254,0.5422549158213101,1.0374855604982827,0.7627348979912654,0.2714911868833383,1.447653259743383,1.8138317298209472,-0.05103216533957067,0.4718126495874202,1.165222032770913,0.3399271287714143,-1.7948180311406077,4.550310446824227,0.3894418181452295,1.4799552591420024,0.4487575284278691,1.0992187019630961,0.9722577603114146,0.3156234165658134,1.6667373134427947,0.7072191942595083,0.09346689481442638,2.196875757489252,0.3402399016811799,0.22248639048606833,-1.1167701948150466,0.04435505494043923,-0.06641363096692032,0.014096426520090688
2019-07-22,0.7038205788742644,0.10024503496453008,1.5380932725053924,2.8132818996928677,0.2608881394000022,0.5492774381324779,0.7916492540608147,0.7528090383886763,0.18861179296317232,1.5571401596976315,1.6802267850073918,-0.046369206035180355,0.4528790117041197,1.1322955989707566,0.27124652288292594,-1.8401797942815392,4.441070406997994,0.5088124932337905,1.4910654907232868,0.4208510647318633,0.917872829779256,1.018919365752886,0.12257066473117106,1.6467727773695486,0.6491467210080515,0.07196164420679452,2.17425667103565,0.3180007131434479,0.17993198280658618,-1.3910235465363314,-0.05818943277152755,-0.05499888237989836,-0.047273172156437226
2019-07-23,0.754330561677321,-0.020374257404540685,1.4915195398035621,3.2249007427514584,0.31348781339181286,0.5432681236354924,0.6466650070783544,0.7693975511609779,0.09070518410597117,1.6650613473005578,1.7624996052117012,0.1732102950778085,0.4681433169261524,1.2392584123012256,0.42839305281435713,-1.7841857658168436,4.308059688175291,0.784215982240255,1.5483230388093432,0.3573468089282983,0.8207644745560714,1.1299283829448186,0.0020247931160923827,1.508897208669822,0.6961477360018762,0.04397065455173532,2.0730474896234483,0.3153412266087159,0.1405988394185087,-1.4012147278377824,-0.1391239090392702,0.004767611717134912,-0.07603912288359282
