Date,AAPL_ma50,AMT_ma50,AMZN_ma50,BA_ma50,BAC_ma50,BHP_ma50,COR_ma50,CVX_ma50,DUK_ma50,DVA_ma50,ECL_ma50,GE_ma50,GOOGL_ma50,JPM_ma50,KO_ma50,LLY_ma50,META_ma50,MMM_ma50,MSFT_ma50,NEE_ma50,NKE_ma50,NVDA_ma50,PEP_ma50,PG_ma50,PLD_ma50,RIO_ma50,SBUX_ma50,SLB_ma50,SO_ma50,SPG_ma50,VZ_ma50,WFC_ma50,XOM_ma50
2019-02-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-02-27,38.702042770385745,148.27402954101564,79.96680969238281,356.210576171875,23.940985946655275,34.9645894241333,73.74001510620117,90.4853662109375,70.22060317993164,55.58759994506836,145.78916076660155,53.13948188781738,54.229230117797854,87.25277359008788,40.21698112487793,107.65324798583984,149.84980758666993,158.26553771972655,99.38004577636718,39.29976844787598,74.57122924804688,36.21324981689453,95.94385543823242,83.13419296264648,57.04119003295899,31.547537002563477,59.822011947631836,36.22328235626221,37.97549842834473,130.89456649780274,42.89607856750488,41.470919342041014,56.20831619262695
2019-02-28,38.74236396789551,148.4604541015625,80.0147297668457,358.60911743164064,24.02448429107666,35.088356018066406,73.82730361938476,90.59575057983399,70.21816360473633,55.56519996643066,146.07081451416016,53.57706039428711,54.30407012939453,87.33676574707032,40.149086456298825,107.93034851074219,150.19723922729492,158.47024169921875,99.50285720825195,39.334005966186524,74.8211994934082,36.25278335571289,95.98913146972656,83.18129013061524,57.14154579162598,31.685942993164062,59.91714363098144,36.31781429290771,38.02332992553711,130.90249221801758,42.90270896911621,41.53615371704102,56.27471534729004
2019-03-01,38.79882659912109,148.77873168945314,80.16554977416992,361.0714666748047,24.112223472595215,35.195132369995115,73.94509643554687,90.76733734130859,70.25642852783203,55.57219993591308,146.45870239257812,53.99405975341797,54.42694007873535,87.44382583618165,40.09901397705078,108.3204264831543,150.6385710144043,158.7293359375,99.69471237182617,39.39227401733398,75.15230117797852,36.31743026733398,96.06239624023438,83.29421630859375,57.287963790893556,31.82050434112549,60.03860275268555,36.43296482086182,38.097278900146485,130.94048446655273,42.92721786499023,41.6026106262207,56.379792556762695
2019-03-04,38.84931655883789,149.10427124023437,80.31023986816406,363.1470837402344,24.195014038085937,35.300013122558596,74.03047729492188,90.98339660644531,70.3073080444336,55.57939987182617,146.84791259765626,54.40924301147461,54.53695007324219,87.55478103637695,40.05369415283203,108.71920761108399,151.11226821899413,158.95023010253905,99.8609538269043,39.452022857666016,75.43087265014648,36.367047424316404,96.15323364257813,83.4196354675293,57.422997360229495,31.951341133117676,60.153772888183596,36.569900321960446,38.18074287414551,130.97428115844727,42.94519660949707,41.671996688842775,56.52098045349121
2019-03-05,38.923093185424804,149.45014770507814,80.50758987426758,365.3378875732422,24.283787612915038,35.41017326354981,74.09931838989257,91.2485466003418,70.35941665649415,55.57379981994629,147.2845703125,54.71847511291504,54.670680084228515,87.68570877075196,40.01465469360352,109.08899063110351,151.8718620300293,159.1962075805664,100.02184173583984,39.51867942810058,75.74693008422851,36.45719398498535,96.27265396118165,83.5617204284668,57.58220054626465,32.09130882263184,60.29581405639649,36.699832878112794,38.267739868164064,131.06966247558594,42.95749778747559,41.75215744018555,56.67902603149414
2019-03-06,39.01146781921387,149.8242623901367,80.71570999145507,367.5444641113281,24.3695503616333,35.53028785705566,74.16900894165039,91.56279739379883,70.39752655029297,55.57019981384278,147.74996032714844,54.95807800292969,54.812040100097654,87.82426834106445,39.979179763793944,109.42193908691407,152.65323287963867,159.46684478759767,100.22500732421875,39.58026741027832,76.08437133789063,36.542059326171874,96.40008773803712,83.7146403503418,57.75383888244629,32.22887367248535,60.46661720275879,36.83241943359375,38.3587703704834,131.2222898864746,42.975692672729494,41.824758224487304,56.85594314575195
2019-03-07,39.119355850219726,150.26289825439454,80.96421005249023,369.8791180419922,24.46319995880127,35.642357635498044,74.25606796264648,91.86377487182617,70.44336563110352,55.584599838256835,148.23463165283204,55.27348152160644,54.97164009094238,87.98885650634766,39.94030990600586,109.74619659423828,153.53589645385742,159.74825622558595,100.46446029663086,39.64700065612793,76.33262496948242,36.64050308227539,96.53140686035157,83.86102844238282,57.94036422729492,32.3633517074585,60.63915809631348,36.95826271057129,38.455663452148436,131.40738174438476,43.00574836730957,41.91071937561035,57.05433822631836
2019-03-08,39.24791007995606,150.77737396240235,81.24105010986328,372.4153009033203,24.569870948791504,35.76286849975586,74.3671891784668,92.2107470703125,70.559814453125,55.6089998626709,148.83328735351563,55.63313972473144,55.13694007873535,88.18880645751953,39.92129943847656,110.12629898071289,154.44573120117187,160.12888580322266,100.7839208984375,39.743856048583986,76.65300720214844,36.758152656555175,96.70602432250976,84.06816284179688,58.185562210083006,32.50148025512695,60.80402374267578,37.07194175720215,38.5925316619873,131.6375148010254,43.06791946411133,42.02483627319336,57.274939346313474
2019-03-11,39.35573806762695,151.26975311279296,81.44077011108398,374.1272277832031,24.657401161193846,35.861963729858395,74.4647494506836,92.48817596435546,70.65729583740234,55.60199989318848,149.35084930419922,55.97668098449707,55.26835006713867,88.34658355712891,39.90839935302734,110.36720489501953,155.20272827148438,160.48720092773436,101.02565628051758,39.8342724609375,76.89977310180664,36.89808094024658,96.86463531494141,84.24814208984375,58.413595809936524,32.62684600830078,60.929331130981446,37.17489120483398,38.7275691986084,131.80355545043946,43.12506423950195,42.104119033813475,57.4594605255127
2019-03-12,39.47813034057617,151.75357818603516,81.65223007202148,375.2962951660156,24.74035934448242,35.96806190490722,74.56198028564454,92.73945083618165,70.74578811645507,55.61499992370605,149.8440264892578,56.31718864440918,55.41270004272461,88.48057662963868,39.883278350830075,110.57495666503907,155.9499353027344,160.75302490234375,101.27067825317383,39.922826614379886,77.12663604736328,37.05443691253662,97.00411804199219,84.4026187133789,58.6521378326416,32.76222080230713,61.05917236328125,37.29159523010254,38.86217948913574,131.990255279541,43.16904800415039,42.18252700805664,57.642791213989256
2019-03-13,39.60398971557617,152.25967895507813,81.86501998901367,376.5139227294922,24.82915195465088,36.0823257446289,74.67672286987305,93.01371246337891,70.8325180053711,55.67959991455078,150.38748657226563,56.66131050109863,55.56508003234863,88.62418243408203,39.866644058227536,110.77358001708984,156.75248382568358,161.05417694091796,101.54742965698242,40.0092586517334,77.36924102783203,37.22878261566162,97.127578125,84.5917497253418,58.89540924072266,32.90798366546631,61.186498947143555,37.41342296600342,38.997604064941406,132.16883438110352,43.21474884033203,42.26131980895996,57.84895149230957
2019-03-14,39.73233497619629,152.79037170410157,82.04926986694336,377.5376123046875,24.916552963256837,36.182582473754884,74.7781185913086,93.28462860107422,70.91309692382812,55.721999969482425,150.88368865966797,57.032698516845706,55.712649993896484,88.7706526184082,39.84540901184082,110.92142868041992,157.53325561523437,161.34816986083985,101.80352554321288,40.090866012573244,77.61454315185547,37.38867618560791,97.23021133422851,84.77039306640626,59.133416748046876,33.050114669799804,61.307227325439456,37.543188400268555,39.13025444030762,132.37379257202147,43.25041404724121,42.34240989685058,58.05061630249023
2019-03-15,39.871321563720706,153.36472412109376,82.22249984741211,378.6469787597656,24.995499153137207,36.28757621765137,74.89104446411133,93.53676345825195,71.0241488647461,55.757999954223635,151.44226989746093,57.30586441040039,55.8482699584961,88.90909301757813,39.82445404052734,111.10067520141601,158.13861328125,161.6469058227539,102.09328247070313,40.191293487548826,77.86003173828125,37.55618190765381,97.35630004882813,84.98001251220703,59.398553161621095,33.20556308746338,61.428128967285154,37.64136100769043,39.271495971679684,132.56745376586915,43.29592544555664,42.41411224365234,58.2247664642334
2019-03-18,40.09484710693359,153.92090026855467,82.46436981201173,379.87618041992187,25.090669555664064,36.42593139648437,75.02785858154297,93.83170104980469,71.12608673095703,55.779799957275394,152.08634857177734,57.607280578613285,56.011350021362304,89.08265960693359,39.81030517578125,111.36975143432618,158.7126043701172,162.067958984375,102.48516159057617,40.291931076049806,78.14969345092773,37.76024559020996,97.52792846679688,85.18442428588867,59.65780815124512,33.38249004364014,61.602310791015626,37.749578399658205,39.40146102905273,132.73679626464843,43.33344291687012,42.510686264038085,58.42976234436035
2019-03-19,40.28210716247558,154.48402587890624,82.65082977294922,380.8134020996094,25.16489929199219,36.52277473449707,75.16158554077148,94.0812908935547,71.20146682739258,55.77799995422363,152.63156066894533,57.88744873046875,56.13574005126953,89.18786727905274,39.78293899536133,111.60212417602538,159.1845037841797,162.37596984863282,102.79268905639648,40.36819778442383,78.40090606689454,37.95719985961914,97.67554962158204,85.36332321166992,59.88460762023926,33.52209815979004,61.74955146789551,37.83012298583984,39.51260940551758,132.85496368408204,43.36002388000488,42.5780443572998,58.592680587768555
2019-03-20,40.47879493713379,155.05873596191407,82.81858978271484,381.78392822265624,25.221630096435547,36.624092483520506,75.25204330444336,94.29855438232421,71.28687118530273,55.76479995727539,153.15765106201172,58.11122985839844,56.28625,89.25261047363281,39.7655827331543,111.85215133666992,159.73172302246093,162.6793960571289,103.09527694702149,40.4516756439209,78.61287048339844,38.11188056945801,97.84353439331055,85.5455242919922,60.10358879089355,33.658101921081546,61.901314392089844,37.91018440246582,39.62846076965332,132.95512741088868,43.3837296295166,42.63323570251465,58.756902923583986
2019-03-21,40.695324096679684,155.6578582763672,82.9812696838379,382.44550537109376,25.271110076904296,36.73185989379883,75.34796035766601,94.54236251831054,71.36367263793946,55.78359992980957,153.67549102783204,58.36234146118164,56.437009963989254,89.29221389770508,39.738888092041016,112.08543273925781,160.20222381591796,162.99117279052734,103.43523910522461,40.53866668701172,78.83076919555664,38.33164764404297,98.01288162231445,85.73536209106446,60.308356018066405,33.78910606384277,62.06357299804687,37.98038124084473,39.730233154296876,133.0589628601074,43.39164787292481,42.68079391479492,58.920438537597654
2019-03-22,40.880136795043946,156.26321899414063,83.08661972045898,382.8372833251953,25.29551528930664,36.81485137939453,75.40007110595702,94.71792953491212,71.47376678466797,55.786199951171874,154.15049011230468,58.58496070861816,56.56300994873047,89.28119354248047,39.73483055114746,112.30250518798829,160.6039974975586,163.2127865600586,103.68698471069337,40.637978515625,78.94082153320312,38.50579071044922,98.2577035522461,85.93699264526367,60.48847564697266,33.904694442749026,62.21572677612305,38.01013442993164,39.84332763671875,133.1505403137207,43.43347633361817,42.697057495117186,59.05781967163086
2019-03-25,41.05148193359375,156.866083984375,83.20465972900391,383.2203479003906,25.317443466186525,36.90485900878906,75.42705718994141,94.88743103027343,71.57759521484375,55.747799987792966,154.62155517578125,58.74349678039551,56.68155990600586,89.25605407714843,39.723998107910155,112.57204391479492,161.04532897949218,163.38999725341796,103.96304473876953,40.72435585021972,79.05675109863282,38.648313446044924,98.49341201782227,86.14006622314453,60.647737655639645,34.03376708984375,62.36845230102539,38.032802200317384,39.945516967773436,133.24885391235352,43.47175468444824,42.71019721984863,59.1921900177002
2019-03-26,41.220677795410154,157.4657424926758,83.34785980224609,383.59621459960937,25.34063575744629,37.01129524230957,75.43364212036133,95.09126739501953,71.70440963745118,55.68819999694824,155.11763427734374,58.9290087890625,56.806929931640624,89.25622573852539,39.7190274810791,112.85845840454101,161.52242248535157,163.65485473632813,104.25902938842773,40.815510482788085,79.19981185913086,38.7883219909668,98.74927062988282,86.35134155273437,60.82869888305664,34.17466976165772,62.54139389038086,38.06405387878418,40.05117988586426,133.41089324951173,43.51203971862793,42.73737823486328,59.34775840759277
2019-03-27,41.40893630981445,158.0482925415039,83.49634994506836,384.0962487792969,25.354668045043944,37.12385780334473,75.43356048583985,95.28663360595704,71.82943756103515,55.638600006103516,155.62694091796874,59.10206520080566,56.933429946899416,89.23280822753907,39.71676826477051,113.13083358764648,161.9315884399414,163.9190594482422,104.54752822875976,40.921682891845705,79.33641998291016,38.91850593566895,99.01734466552735,86.57135650634766,60.99977806091309,34.31340980529785,62.716834259033206,38.09609588623047,40.159196014404294,133.59486129760742,43.55602920532227,42.75096817016602,59.49508918762207
2019-03-28,41.58368392944336,158.6164077758789,83.5952099609375,384.5642401123047,25.37083751678467,37.23302703857422,75.4519172668457,95.4793376159668,71.9127490234375,55.57360000610352,156.12569580078124,59.28656059265137,57.01918991088867,89.21610549926758,39.70686622619629,113.36215286254883,162.26323669433594,164.25742309570313,104.78296112060546,41.00349548339844,79.45716705322266,39.05524230957031,99.25577606201172,86.78778396606445,61.165146102905275,34.45512577056885,62.90156608581543,38.13765808105469,40.24274726867676,133.80530853271483,43.57115516662598,42.78296546936035,59.64801177978516
2019-03-29,41.75538925170898,159.20947235107423,83.69217987060547,385.17205993652345,25.35819206237793,37.354574050903324,75.49983642578125,95.6860400390625,72.00405242919922,55.51400001525879,156.6312860107422,59.45387359619141,57.10656997680664,89.19423751831054,39.71279159545898,113.61381332397461,162.64583099365234,164.57494903564452,105.03060791015625,41.09172325134277,79.58492935180664,39.20856033325195,99.51773956298828,87.02424407958985,61.32173538208008,34.605178375244144,63.09874954223633,38.18646820068359,40.33038566589355,133.97388610839843,43.60279670715332,42.77984382629395,59.80232536315918
2019-04-01,41.9288948059082,159.71076110839843,83.81314987182617,385.84091796875,25.35284133911133,37.48827156066895,75.5623371887207,95.91207626342774,72.07768890380859,55.477999954223634,157.13452514648438,59.61583038330078,57.206429977416995,89.2238540649414,39.713943328857425,113.80885711669922,163.0533984375,164.9239874267578,105.2847868347168,41.16375549316406,79.70459899902343,39.36109840393066,99.75498672485351,87.25369674682617,61.47397964477539,34.7589189529419,63.27988250732422,38.25400787353516,40.410409927368164,134.1476272583008,43.63767959594727,42.780229568481445,59.9635489654541
2019-04-02,42.11118034362793,160.2533935546875,83.93092987060547,386.3847399902344,25.347871894836427,37.6208561706543,75.4693765258789,96.09968627929688,72.1495294189453,55.422599945068356,157.5902914428711,59.80437545776367,57.30466995239258,89.23332443237305,39.70319137573242,114.05623764038086,163.53608642578126,165.20933868408204,105.51206192016602,41.22863136291504,79.78294372558594,39.491365661621096,99.97203018188476,87.47132415771485,61.63124786376953,34.92752098083496,63.45906524658203,38.25876129150391,40.4917667388916,134.31653289794923,43.659905700683595,42.756845474243164,60.106146087646486
2019-04-03,42.31673896789551,160.78105712890624,84.11945999145507,386.94390991210935,25.346064949035643,37.78014686584473,75.3896028137207,96.3028497314453,72.21665420532227,55.390999984741214,158.1386590576172,60.02286476135254,57.436849975585936,89.27482238769531,39.683894653320316,114.25237167358398,164.05493560791015,165.56880676269532,105.79266891479492,41.287039566040036,79.85750564575196,39.69002296447754,100.18974609375,87.70518981933594,61.78729164123535,35.11261981964111,63.626917037963864,38.26108787536621,40.57325668334961,134.4910223388672,43.68892318725586,42.74728790283203,60.2581753540039
2019-04-04,42.52096252441406,161.2668426513672,84.29830001831054,387.7064733886719,25.35272636413574,37.935389862060546,75.333408203125,96.53569137573243,72.2835417175293,55.35400001525879,158.70711975097657,60.22452651977539,57.57188995361328,89.33832092285157,39.66039886474609,114.39052734375,164.68866302490235,165.95857147216796,106.04213653564453,41.33254020690918,79.95217971801758,39.88431282043457,100.39177001953125,87.85680526733398,61.932963638305665,35.30266311645508,63.77641593933105,38.28356315612793,40.64165702819824,134.66521301269532,43.707908401489256,42.73863639831543,60.437098541259765
2019-04-05,42.73733955383301,161.80341644287108,84.48065002441406,388.3988848876953,25.355337066650392,38.091537704467775,75.31359344482422,96.76085220336914,72.36044723510742,55.345200042724606,159.27931701660157,60.417846755981444,57.699339904785155,89.39644851684571,39.64657691955566,114.62422943115234,165.28582916259765,166.35079162597657,106.31136260986328,41.38154335021973,80.0502687072754,40.04954528808594,100.61759185791016,88.02183517456055,62.088294982910156,35.49369514465332,63.968625717163086,38.31745178222656,40.71127311706543,134.8373373413086,43.7390869140625,42.72563491821289,60.62131362915039
2019-04-08,42.94438568115234,162.31682403564454,84.6599398803711,388.6360070800781,25.350746269226075,38.23660888671875,75.29181640625,96.99478759765626,72.4442039489746,55.30820007324219,159.80536865234376,60.50265182495117,57.80610992431641,89.44928359985352,39.639556121826175,114.86144821166992,165.80367950439452,166.68231567382813,106.56296173095703,41.45104202270508,80.13241760253906,40.20748992919922,100.85259887695312,88.22251815795899,62.21820899963379,35.672704200744626,64.12162368774415,38.3469083404541,40.786008758544924,134.9622247314453,43.78122398376465,42.711791610717775,60.808531036376955
2019-04-09,43.155541534423826,162.82773651123046,84.85788986206055,388.79000183105467,25.34032745361328,38.37260971069336,75.24870025634766,97.22711196899414,72.53345733642578,55.28900009155274,160.31574432373046,60.58143898010254,57.92893989562988,89.48014801025391,39.637984619140624,115.09904373168945,166.4052410888672,167.00770782470704,106.84180618286133,41.53296615600586,80.21151504516601,40.46270523071289,101.09969100952148,88.41914169311524,62.326865234375,35.840465698242184,64.27659332275391,38.37918472290039,40.86903587341308,135.05299743652344,43.841909103393554,42.69045539855957,60.986513671875
2019-04-10,43.379853057861325,163.3282000732422,85.11133987426757,388.82621520996094,25.33731025695801,38.50288444519043,75.1525521850586,97.46403289794922,72.61799057006836,55.27480010986328,160.84602142333983,60.65640235900879,58.06532989501953,89.51417358398437,39.63199546813965,115.3231886291504,167.07712829589843,167.27519897460937,107.17854278564454,41.60830696105957,80.30389739990234,40.76382354736328,101.34142379760742,88.61523559570313,62.441803741455075,35.99416137695312,64.43555618286133,38.41508445739746,40.94671859741211,135.16878295898437,43.93349754333496,42.66254554748535,61.154612884521484
2019-04-11,43.54546463012695,163.81084533691407,85.28497985839844,388.5210955810547,25.339920120239256,38.60043960571289,75.0784391784668,97.69023651123047,72.70096725463867,55.25060012817383,161.34853149414062,60.702905883789064,58.17692985534668,89.5595085144043,39.6193970489502,115.48690002441407,167.61835388183593,167.52836822509767,107.45273315429688,41.686743850708005,80.3784846496582,41.03343734741211,101.54537109375,88.79579727172852,62.54185539245606,36.13444694519043,64.58159912109375,38.42950698852539,41.02543617248535,135.24336486816406,44.01319305419922,42.62965209960937,61.31679450988769
2019-04-12,43.704987869262695,164.2747088623047,85.4093098449707,388.4419451904297,25.37252182006836,38.69842658996582,74.92517669677734,97.79048721313477,72.75918670654296,55.21880012512207,161.86664733886718,60.60985305786133,58.27376991271973,89.70691925048828,39.602729415893556,115.558125,167.8662908935547,167.82798248291016,107.77569320678711,41.74493217468262,80.46525283813476,41.263901443481444,101.72716918945312,88.94741241455078,62.64377067565918,36.27071258544922,64.74193092346191,38.46352554321289,41.09859909057617,135.3246911621094,44.07933464050293,42.58775634765625,61.447806167602536
2019-04-15,43.86586013793945,164.74804168701172,85.62794982910157,388.2459783935547,25.400873756408693,38.78599624633789,74.790166015625,97.83776657104492,72.81724349975586,55.196200103759764,162.34481170654297,60.51081474304199,58.381679916381835,89.82575103759766,39.580838470458986,115.62926727294922,168.144794921875,168.12018127441405,108.13183578491211,41.80963638305664,80.5702293395996,41.46313423156738,101.94207733154298,89.09320358276368,62.72895698547363,36.40644195556641,64.89393928527832,38.50460700988769,41.17711387634277,135.4338806152344,44.15288017272949,42.55070808410645,61.53412109375
2019-04-16,44.004158096313475,165.14264678955078,85.85767990112305,387.9862963867188,25.421140594482424,38.863626861572264,74.62825912475586,97.87981155395508,72.85269729614258,55.17060012817383,162.8489535522461,60.42903953552246,58.472169952392576,89.95833847045898,39.54875617980957,115.63737487792969,168.33699096679686,168.41281921386718,108.42653533935547,41.86579368591308,80.68453186035157,41.65772148132324,102.11976608276368,89.24128890991211,62.79300262451172,36.50548950195312,65.04716384887695,38.561430282592774,41.24832427978516,135.39233154296875,44.23554512023926,42.52629768371582,61.6458470916748
2019-04-17,44.14708930969238,165.49226013183593,86.0636898803711,387.38844177246096,25.445816955566407,38.93717025756836,74.38522583007813,97.91155136108398,72.8767170715332,55.054600143432616,163.3174380493164,60.29534622192383,58.56043998718262,90.15436874389648,39.52215393066406,115.57661911010742,168.48922943115235,168.70280517578124,108.71221649169922,41.92222045898438,80.80001617431641,41.84392028808594,102.38062957763673,89.40291595458984,62.84297050476074,36.61221717834473,65.1582266998291,38.610144805908206,41.31385887145996,135.32459014892578,44.30091651916504,42.496520614624025,61.749326858520504
2019-04-18,44.29324661254883,165.91151580810546,86.28511993408203,386.82232055664065,25.4713724899292,39.010232543945314,74.1288833618164,97.94624252319336,72.90268173217774,54.976200103759766,163.78082977294923,60.20869888305664,58.67902000427246,90.33668548583984,39.498976135253905,115.51315505981445,168.64486419677735,168.98954986572267,109.05091705322266,41.97766471862793,80.92726440429688,42.0100715637207,102.64029830932617,89.55962631225586,62.92410774230957,36.71803009033203,65.28864456176758,38.62772796630859,41.379192962646485,135.2683724975586,44.37574478149414,42.46812835693359,61.85321548461914
2019-04-22,44.458445663452146,166.2892007446289,86.55805999755859,386.23637329101564,25.505897789001466,39.09366485595703,73.86224304199219,98.02397048950195,72.90555862426758,54.85760009765625,164.2485513305664,60.166660919189454,58.82686996459961,90.54484924316407,39.47171295166016,115.4872917175293,168.94574493408203,169.31470794677733,109.41144958496093,42.02326835632324,81.02563858032227,42.21468139648437,102.88798721313476,89.7293930053711,62.977314682006835,36.82958198547363,65.40187866210937,38.67820426940918,41.43406509399414,135.11725036621092,44.45911460876465,42.45393241882324,61.99346366882324
2019-04-23,44.63688194274902,166.67873596191407,86.89360992431641,385.63304321289064,25.539897270202637,39.1672184753418,73.66723327636718,98.11394348144532,72.8997900390625,54.79560005187988,164.7344970703125,60.15529281616211,58.99507995605469,90.77300537109375,39.45696044921875,115.46015686035156,169.2743960571289,169.65573913574218,109.79638275146485,42.05889518737793,81.12590942382812,42.42649589538574,103.14817260742187,89.8384407043457,63.045923385620114,36.94052391052246,65.51475036621093,38.74113182067871,41.488115005493164,135.03557708740234,44.51759468078613,42.44873886108398,62.139296875
2019-04-24,44.81849510192871,167.05524780273439,87.20435989379882,385.0765887451172,25.570903015136718,39.21771774291992,73.4968911743164,98.15393966674804,72.90701217651367,54.75639999389649,165.2057049560547,60.116788177490236,59.15300994873047,91.00612991333008,39.436402816772464,115.47175262451172,169.6098403930664,169.97243133544922,110.18109161376952,42.09572532653809,81.21940979003907,42.64932579040527,103.40626663208008,89.9470246887207,63.13043815612793,37.03933097839356,65.63051651000977,38.75948776245117,41.54658554077148,134.95920379638673,44.57343963623047,42.445795669555665,62.258135604858396
2019-04-25,44.98403137207031,167.42206024169923,87.46860000610351,384.5312677001953,25.598045692443847,39.263933944702146,73.27988632202148,98.15973785400391,72.9257926940918,54.68699996948242,165.61201873779297,60.059648971557614,59.29276992797852,91.21067916870118,39.41259948730469,115.46034774780273,170.17364227294922,169.73864624023437,110.61352828979493,42.13327590942383,81.27764617919922,42.827584991455076,103.63650970458984,90.03084762573242,63.22530540466309,37.135291290283206,65.7636474609375,38.74620140075684,41.60638488769531,134.88871154785156,44.60439315795898,42.41913475036621,62.36394248962402
2019-04-26,45.14826774597168,167.78556182861328,87.77923004150391,383.949423828125,25.6297843170166,39.30325180053711,73.05754348754883,98.13921020507813,72.95276123046875,54.64080001831055,166.0416586303711,60.01175468444824,59.44155990600586,91.42171264648438,39.39378067016602,115.47636596679688,170.72146087646485,169.46957336425783,111.06156890869141,42.17816627502442,81.33705596923828,42.95356063842773,103.86575653076171,90.16088180541992,63.327611770629886,37.22592834472656,65.88918136596679,38.726621780395504,41.6702254486084,134.8078707885742,44.645803985595705,42.40078353881836,62.42972297668457
2019-04-29,45.31101188659668,168.0980337524414,88.09501007080078,383.3484375,25.674397354125976,39.33900596618653,72.84301208496093,98.13215347290038,72.98138916015625,54.602000045776364,166.48185974121094,60.02234512329102,59.60855987548828,91.67291091918945,39.44899078369141,115.4550698852539,171.3374072265625,169.23111724853516,111.5056184387207,42.224386291503905,81.40915100097656,43.07750846862793,104.12640274047851,90.2854867553711,63.416688995361326,37.31691673278809,65.99897827148438,38.71420997619629,41.72982803344726,134.68773590087892,44.69821495056152,42.396455688476564,62.48712524414063
2019-04-30,45.45662017822266,168.42553131103514,88.41358001708984,382.56170532226565,25.70299144744873,39.357736129760745,72.6217887878418,98.14353988647461,73.04010864257812,54.52480010986328,166.88045928955077,60.08099815368652,59.687889938354495,91.86899948120117,39.52110008239746,115.35432876586914,171.95475189208983,168.91765716552734,111.94044662475586,42.276174240112304,81.45982620239258,43.195809555053714,104.3534684753418,90.4399560546875,63.522571411132816,37.39240608215332,66.12505493164062,38.67452621459961,41.805715560913086,134.54285369873048,44.73864250183105,42.382432556152345,62.526996765136715
2019-05-01,45.64718635559082,168.71416290283204,88.69751998901367,381.79098937988283,25.72557830810547,39.3550936126709,72.37156402587891,98.1194839477539,73.08028579711915,54.454000091552736,167.17444091796875,60.126357040405274,59.734699935913085,92.0560173034668,39.592121276855465,115.28118026733398,172.56890045166017,168.55576171875,112.3244400024414,42.31686180114746,81.48919815063476,43.31495109558105,104.56611999511719,90.54022247314452,63.64153434753418,37.44730415344238,66.25746253967286,38.60162719726563,41.864341201782224,134.47566162109376,44.76430030822754,42.362523574829105,62.53382263183594
2019-05-02,45.825863189697266,169.0170413208008,88.97623992919922,380.8974200439453,25.747483367919923,39.33562789916992,72.19923233032226,98.05693771362304,73.09590103149414,54.403000030517575,167.54337463378906,60.19364151000977,59.78061996459961,92.23859115600585,39.655134963989255,115.20340209960938,173.16766540527342,168.17053833007813,112.6873014831543,42.34944725036621,81.50149612426758,43.438124923706056,104.77337280273437,90.66421890258789,63.75665565490723,37.48852401733399,66.38552909851074,38.51806449890137,41.91335868835449,134.45436431884767,44.792348098754886,42.33638198852539,62.514584884643554
2019-05-03,46.021724166870115,169.32581329345703,89.31925994873046,380.0942810058594,25.775209884643555,39.34328369140625,72.09066528320312,98.02694778442383,73.10517272949218,54.35860008239746,167.89117065429687,60.29982437133789,59.86596000671387,92.4372720336914,39.71089920043946,115.09580932617187,173.8755145263672,167.80523986816405,113.05834884643555,42.38103492736816,81.53881088256836,43.57419601440429,104.99056365966797,90.78863296508788,63.867105407714845,37.55381965637207,66.5184790802002,38.4579271697998,41.96253890991211,134.4132699584961,44.81827453613281,42.32062782287598,62.50915466308594
2019-05-06,46.19265121459961,169.6186618041992,89.63824981689453,379.06985046386717,25.80238754272461,39.32458869934082,71.95384078979492,98.01107070922852,73.09817840576171,54.34040008544922,168.21470245361328,60.380935516357425,59.94286003112793,92.62617477416993,39.772227401733396,114.9596974182129,174.51463653564454,167.37903198242188,113.38541885375976,42.39894493103027,81.52034713745117,43.67760833740235,105.18943511962891,90.89764205932617,63.957870178222656,37.59851486206055,66.64075691223144,38.40338424682617,42.00553108215332,134.3304800415039,44.827170333862306,42.31041358947754,62.48914154052734
2019-05-07,46.33046165466308,169.91256591796875,89.92624984741211,377.7096728515625,25.81650344848633,39.30775314331055,71.81980545043945,97.98942001342773,73.094599609375,54.307600021362305,168.4389813232422,60.34625526428223,60.00439002990723,92.76351715087891,39.83127937316895,114.79395629882812,175.01710357666016,166.86939727783204,113.65061630249023,42.412837219238284,81.47456390380859,43.750030059814456,105.37796081542969,91.00123336791992,64.02106483459472,37.64748916625977,66.76574729919433,38.33013580322265,42.05927131652832,134.19144714355468,44.833860855102536,42.267306060791014,62.46152610778809
2019-05-08,46.46798309326172,170.24225769042968,90.20761978149415,376.4006665039062,25.828146629333496,39.28472381591797,71.7231362915039,97.95028869628906,73.07703262329102,54.18299995422363,168.69548065185546,60.28633064270019,60.05316009521484,92.9043962097168,39.89200653076172,114.63802993774414,175.52476470947266,166.37061553955078,113.90096420288086,42.41684761047363,81.42121688842774,43.834362258911135,105.56873138427734,91.10681198120118,64.0893480682373,37.68723960876465,66.89728828430175,38.259509582519534,42.107800064086916,134.0348666381836,44.838813629150394,42.22246742248535,62.433290328979496
